book_id,category,category_id
34179,Juvenile Fiction,9
34180,Business & Economics,21
34181,Biography & Autobiography,2
34182,Travel,85
34183,History,1
34184,Religion,25
34185,Fiction,5
34186,Biography & Autobiography,2
34187,Fiction,5
34188,Music,57
34189,Biography & Autobiography,2
34190,Business & Economics,21
34191,Comics & Graphic Novels,12
34192,Humor,64
34193,Business & Economics,21
34194,Sports & Recreation,71
34195,Juvenile Nonfiction,16
34196,Computers,35
34197,Reference,56
34198,Religion,25
34199,Self-Help,107
34200,Medical,81
34201,Literary Collections,32
34202,Juvenile Fiction,9
34203,Fiction,5
34204,Fiction,5
34205,Music,57
34206,Cooking,44
34207,Biography & Autobiography,2
34208,Performing Arts,139
34209,Art,53
34210,Performing Arts,139
34211,Computers,35
34212,Computers,35
34213,Art,53
34214,Medical,81
34215,English language,132
34216,Biography & Autobiography,2
34217,Technology & Engineering,109
34218,History,1
34219,Music,57
34220,Philosophy,67
34221,Family & Relationships,65
34222,Medical,81
34223,Family & Relationships,65
34224,Fiction,5
34225,Juvenile Fiction,9
34226,Family & Relationships,65
34227,True Crime,134
34228,Fiction,5
34229,History,1
34230,Fiction,5
34231,Science,4
34232,Fiction,5
34233,Religion,25
34234,Sports & Recreation,71
34235,Philosophy,67
34236,Education,43
34237,Fiction,5
34238,Religion,25
34239,Education,43
34240,Juvenile Fiction,9
34241,History,1
34242,Cooking,44
34243,Child development,312
34244,Enemies,1057
34245,Art,53
34246,Fiction,5
34247,Social Science,94
34248,Fiction,5
34249,Computers,35
34250,Fiction,5
34251,Social Science,94
34252,Medical,81
34253,Business & Economics,21
34254,Database management,1058
34255,Political Science,7
34256,Biography & Autobiography,2
34257,Science,4
34258,History,1
34259,Biography & Autobiography,2
34260,History,1
34261,Biography & Autobiography,2
34262,Biography & Autobiography,2
34263,Juvenile Fiction,9
34264,Comics & Graphic Novels,12
34265,"Body, Mind & Spirit",24
34266,Business & Economics,21
34267,History,1
34268,Business & Economics,21
34269,Games & Activities,83
34270,Business & Economics,21
34271,Cooking,44
34272,Transportation,74
34273,Law,138
34274,Science,4
34275,Computers,35
34276,Biography & Autobiography,2
34277,Business & Economics,21
34278,Biography & Autobiography,2
34279,Fiction,5
34280,Juvenile Fiction,9
34281,Health & Fitness,75
34282,Technology & Engineering,109
34283,Juvenile Fiction,9
34284,Fiction,5
34285,Juvenile Fiction,9
34286,Fiction,5
34287,Juvenile Fiction,9
34288,Fiction,5
34289,Religion,25
34290,Political Science,7
34291,Fiction,5
34292,Juvenile Fiction,9
34293,History,1
34294,Self-Help,107
34295,Juvenile Nonfiction,16
34296,Fiction,5
34297,Fiction,5
34298,Juvenile Fiction,9
34299,Comics & Graphic Novels,12
34300,Health & Fitness,75
34301,Pets,140
34302,Fiction,5
34303,Juvenile Fiction,9
34304,Religion,25
34305,Humor,64
34306,Young Adult Fiction,10
34307,Religion,25
34308,Juvenile Nonfiction,16
34309,Study Aids,144
34310,Psychology,26
34311,Fiction,5
34312,Business & Economics,21
34313,Psychology,26
34314,Juvenile Fiction,9
34315,Science,4
34316,Juvenile Fiction,9
34317,Religion,25
34318,Business & Economics,21
34319,History,1
34320,Fiction,5
34321,Frontier and pioneer life,760
34322,Computers,35
34323,Social Science,94
34324,Nature,66
34325,Business & Economics,21
34326,Fiction,5
34327,Health & Fitness,75
34328,Fiction,5
34329,History,1
34330,Health & Fitness,75
34331,Computers,35
34332,Biography & Autobiography,2
34333,Crafts & Hobbies,82
34334,Poetry,18
34335,Social Science,94
34336,Fiction,5
34337,Christian life,574
34338,Computers,35
34339,Technology & Engineering,109
34340,Fiction,5
34341,Fiction,5
34342,Self-Help,107
34343,Fiction,5
34344,Psychology,26
34345,"Body, Mind & Spirit",24
34346,"Body, Mind & Spirit",24
34347,Biography & Autobiography,2
34348,Young Adult Fiction,10
34349,Fiction,5
34350,Fiction,5
34351,Performing Arts,139
34352,Political Science,7
34353,Fiction,5
34354,Sports cars,1059
34355,Religion,25
34356,Fiction,5
34357,Juvenile Fiction,9
34358,Religion,25
34359,Social Science,94
34360,Fiction,5
34361,Philosophy,67
34362,Business & Economics,21
34363,Biography & Autobiography,2
34364,Religion,25
34365,Fiction,5
34366,Religion,25
34367,"Body, Mind & Spirit",24
34368,Performing Arts,139
34369,History,1
34370,History,1
34371,Performing Arts,139
34372,Business & Economics,21
34373,Juvenile Nonfiction,16
34374,History,1
34375,Cooking,44
34376,Social Science,94
34377,Fiction,5
34378,Science,4
34379,Religion,25
34380,Literary Criticism,115
34381,Fiction,5
34382,Nature,66
34383,Computers,35
34384,Education,43
34385,Music,57
34386,Fiction,5
34387,Religion,25
34388,Cooking,44
34389,True Crime,134
34390,Biography & Autobiography,2
34391,Biography & Autobiography,2
34392,Foreign Language Study,102
34393,Performing Arts,139
34394,Juvenile Fiction,9
34395,Religion,25
34396,Religion,25
34397,Music,57
34398,Political Science,7
34399,Biography & Autobiography,2
34400,Family & Relationships,65
34401,Sports & Recreation,71
34402,History,1
34403,Science,4
34404,Fiction,5
34405,History,1
34406,Juvenile Fiction,9
34407,Science,4
34408,Fiction,5
34409,Religion,25
34410,Games & Activities,83
34411,Fiction,5
34412,Humor,64
34413,Juvenile Nonfiction,16
34414,Performing Arts,139
34415,Music,57
34416,Fiction,5
34417,Fiction,5
34418,History,1
34419,Literary Criticism,115
34420,Comics & Graphic Novels,12
34421,Music,57
34422,Nature,66
34423,Fiction,5
34424,Religion,25
34425,Fiction,5
34426,Fiction,5
34427,History,1
34428,Religion,25
34429,Fiction,5
34430,Social Science,94
34431,Science,4
34432,Poetry,18
34433,Psychology,26
34434,Religion,25
34435,Fiction,5
34436,Fiction,5
34437,Biography & Autobiography,2
34438,Young Adult Nonfiction,13
34439,History,1
34440,Fiction,5
34441,Sports & Recreation,71
34442,Social Science,94
34443,Religion,25
34444,Sports & Recreation,71
34445,Fiction,5
34446,Religion,25
34447,Performing Arts,139
34448,Religion,25
34449,Self-Help,107
34450,Young Adult Fiction,10
34451,Fiction,5
34452,Biography & Autobiography,2
34453,Business & Economics,21
34454,Health & Fitness,75
34455,Reference,56
34456,Fiction,5
34457,Literary Collections,32
34458,Fiction,5
34459,Comics & Graphic Novels,12
34460,Philosophy,67
34461,Self-Help,107
34462,Fiction,5
34463,Fiction,5
34464,History,1
34465,Psychology,26
34466,Religion,25
34467,Self-Help,107
34468,Religion,25
34469,Juvenile Nonfiction,16
34470,Science,4
34471,Biography & Autobiography,2
34472,Sports & Recreation,71
34473,Religion,25
34474,Language Arts & Disciplines,61
34475,History,1
34476,Religion,25
34477,Biography & Autobiography,2
34478,Fiction,5
34479,Computers,35
34480,History,1
34481,Juvenile Nonfiction,16
34482,Foreign Language Study,102
34483,Religion,25
34484,Juvenile Nonfiction,16
34485,Fiction,5
34486,Fiction,5
34487,History,1
34488,Reference,56
34489,Juvenile Fiction,9
34490,Computers,35
34491,Fiction,5
34492,Fiction,5
34493,Social Science,94
34494,Juvenile Fiction,9
34495,Religion,25
34496,Fiction,5
34497,Family & Relationships,65
34498,Biography & Autobiography,2
34499,Religion,25
34500,Fiction,5
34501,Computers,35
34502,Computers,35
34503,Juvenile Fiction,9
34504,Biography & Autobiography,2
34505,Social Science,94
34506,Juvenile Fiction,9
34507,Mathematics,91
34508,Biography & Autobiography,2
34509,Computers,35
34510,"Body, Mind & Spirit",24
34511,Religion,25
34512,Fiction,5
34513,Games & Activities,83
34514,Fiction,5
34515,History,1
34516,Fiction,5
34517,Religion,25
34518,Social Science,94
34519,Fiction,5
34520,"Body, Mind & Spirit",24
34521,Poetry,18
34522,Juvenile Fiction,9
34523,Education,43
34524,Service industries,1060
34525,Juvenile Fiction,9
34526,Performing Arts,139
34527,"Body, Mind & Spirit",24
34528,Art,53
34529,Family & Relationships,65
34530,Cooking,44
34531,Religion,25
34532,Social Science,94
34533,Religion,25
34534,Biography & Autobiography,2
34535,Fiction,5
34536,Mathematics,91
34537,Fiction,5
34538,Cooking,44
34539,Art,53
34540,Mathematics,91
34541,Performing Arts,139
34542,Psychology,26
34543,Health & Fitness,75
34544,Religion,25
34545,Psychology,26
34546,Music,57
34547,Juvenile Nonfiction,16
34548,Juvenile Fiction,9
34549,Fiction,5
34550,Fiction,5
34551,Political Science,7
34552,Cooking,44
34553,Juvenile Fiction,9
34554,Young Adult Fiction,10
34555,Fiction,5
34556,Political Science,7
34557,Fiction,5
34558,Sports & Recreation,71
34559,Fiction,5
34560,Juvenile Nonfiction,16
34561,Business & Economics,21
34562,Juvenile Fiction,9
34563,Sports & Recreation,71
34564,Fiction,5
34565,Computers,35
34566,Religion,25
34567,Family & Relationships,65
34568,Juvenile Fiction,9
34569,"Body, Mind & Spirit",24
34570,Fiction,5
34571,Fiction,5
34572,Family & Relationships,65
34573,History,1
34574,Comics & Graphic Novels,12
34575,History,1
34576,Business & Economics,21
34577,Religion,25
34578,Self-Help,107
34579,Biography & Autobiography,2
34580,Fiction,5
34581,House & Home,110
34582,Cooking,44
34583,Religion,25
34584,Business & Economics,21
34585,Fiction,5
34586,Fiction,5
34587,Computers,35
34588,Sports & Recreation,71
34589,Sports & Recreation,71
34590,Juvenile Fiction,9
34591,Technology & Engineering,109
34592,Religion,25
34593,Foreign Language Study,102
34594,Language Arts & Disciplines,61
34595,Philosophy,67
34596,"Body, Mind & Spirit",24
34597,Crafts & Hobbies,82
34598,Cooking,44
34599,Business & Economics,21
34600,Language Arts & Disciplines,61
34601,"Body, Mind & Spirit",24
34602,Transportation,74
34603,Fiction,5
34604,Juvenile Nonfiction,16
34605,Literary Collections,32
34606,Sports & Recreation,71
34607,Science,4
34608,History,1
34609,Health & Fitness,75
34610,Fiction,5
34611,History,1
34612,Biography & Autobiography,2
34613,Fiction,5
34614,Fiction,5
34615,Bears,1038
34616,Juvenile Fiction,9
34617,Fiction,5
34618,"Body, Mind & Spirit",24
34619,Fiction,5
34620,Child rearing,532
34621,Juvenile Fiction,9
34622,Music,57
34623,Fiction,5
34624,Young Adult Fiction,10
34625,Fiction,5
34626,Family & Relationships,65
34627,Cooking,44
34628,Fiction,5
34629,History,1
34630,Health & Fitness,75
34631,Philosophy,67
34632,Juvenile Nonfiction,16
34633,Fiction,5
34634,Cooking,44
34635,History,1
34636,Young Adult Fiction,10
34637,Fiction,5
34638,Performing Arts,139
34639,Religion,25
34640,Crafts & Hobbies,82
34641,Biography & Autobiography,2
34642,History,1
34643,Technology & Engineering,109
34644,Fiction,5
34645,Fiction,5
34646,Fiction,5
34647,Poetry,18
34648,Philosophy,67
34649,Fiction,5
34650,Religion,25
34651,Fiction,5
34652,Design,78
34653,Religion,25
34654,Biography & Autobiography,2
34655,Fiction,5
34656,Fiction,5
34657,Art,53
34658,Art,53
34659,Social Science,94
34660,Self-Help,107
34661,Science,4
34662,Family & Relationships,65
34663,Social Science,94
34664,Biography & Autobiography,2
34665,Fiction,5
34666,Religion,25
34667,History,1
34668,Fiction,5
34669,Fiction,5
34670,Fiction,5
34671,Religion,25
34672,Self-Help,107
34673,Political Science,7
34674,Art,53
34675,Art,53
34676,Computers,35
34677,Family & Relationships,65
34678,Health & Fitness,75
34679,Business & Economics,21
34680,Fiction,5
34681,Biography & Autobiography,2
34682,Cooking,44
34683,History,1
34684,Political Science,7
34685,Social Science,94
34686,Fiction,5
34687,Computers,35
34688,Comics & Graphic Novels,12
34689,Technology & Engineering,109
34690,Fiction,5
34691,Social Science,94
34692,Sports & Recreation,71
34693,Biography & Autobiography,2
34694,History,1
34695,Architecture,114
34696,Bibles,120
34697,Fiction,5
34698,Performing Arts,139
34699,Fiction,5
34700,Juvenile Fiction,9
34701,Bibles,120
34702,Fiction,5
34703,Poetry,18
34704,Medical,81
34705,Medical,81
34706,Juvenile Nonfiction,16
34707,Religion,25
34708,Juvenile Fiction,9
34709,Mathematics,91
34710,Psychology,26
34711,Biography & Autobiography,2
34712,Literary Criticism,115
34713,Fiction,5
34714,Biography & Autobiography,2
34715,Music,57
34716,Business & Economics,21
34717,Social Science,94
34718,Performing Arts,139
34719,Mathematics,91
34720,Fiction,5
34721,Juvenile Fiction,9
34722,Business & Economics,21
34723,Literary Criticism,115
34724,Computers,35
34725,Language Arts & Disciplines,61
34726,History,1
34727,Comics & Graphic Novels,12
34728,Fiction,5
34729,Juvenile Nonfiction,16
34730,Business & Economics,21
34731,Fiction,5
34732,Nature,66
34733,Sports & Recreation,71
34734,Study Aids,144
34735,Education,43
34736,History,1
34737,Gardening,89
34738,Fiction,5
34739,History,1
34740,Juvenile Fiction,9
34741,Poetry,18
34742,Juvenile Nonfiction,16
34743,History,1
34744,Biography & Autobiography,2
34745,Religion,25
34746,Foreign Language Study,102
34747,Biography & Autobiography,2
34748,Computers,35
34749,Business & Economics,21
34750,Frontier and pioneer life,760
34751,Fiction,5
34752,History,1
34753,Fiction,5
34754,Computers,35
34755,Religion,25
34756,Computers,35
34757,Education,43
34758,Education,43
34759,History,1
34760,History,1
34761,Health & Fitness,75
34762,Juvenile Nonfiction,16
34763,Literary Collections,32
34764,Art,53
34765,Fiction,5
34766,Fiction,5
34767,Social Science,94
34768,Fiction,5
34769,Juvenile Fiction,9
34770,Psychology,26
34771,Biography & Autobiography,2
34772,Biography & Autobiography,2
34773,Philosophy,67
34774,Fiction,5
34775,Juvenile Fiction,9
34776,Computers,35
34777,Fiction,5
34778,Biography & Autobiography,2
34779,Biography & Autobiography,2
34780,Critical thinking,1061
34781,Biography & Autobiography,2
34782,Self-Help,107
34783,Computers,35
34784,Fiction,5
34785,Business & Economics,21
34786,Fiction,5
34787,Fiction,5
34788,Juvenile Nonfiction,16
34789,Juvenile Fiction,9
34790,Fiction,5
34791,Religion,25
34792,Psychology,26
34793,Fiction,5
34794,Games & Activities,83
34795,Cooking,44
34796,Fiction,5
34797,Self-Help,107
34798,Language Arts & Disciplines,61
34799,Sports & Recreation,71
34800,Fiction,5
34801,Juvenile Fiction,9
34802,Business & Economics,21
34803,History,1
34804,Business & Economics,21
34805,Juvenile Fiction,9
34806,Medical,81
34807,Science,4
34808,Biography & Autobiography,2
34809,Religion,25
34810,Fiction,5
34811,Humor,64
34812,Fiction,5
34813,Fiction,5
34814,Fiction,5
34815,Poetry,18
34816,Law,138
34817,History,1
34818,Philosophy,67
34819,Fiction,5
34820,Art,53
34821,Fiction,5
34822,Religion,25
34823,Education,43
34824,Language Arts & Disciplines,61
34825,Biography & Autobiography,2
34826,Fiction,5
34827,Comics & Graphic Novels,12
34828,Foreign Language Study,102
34829,Juvenile Nonfiction,16
34830,Family & Relationships,65
34831,Fiction,5
34832,Religion,25
34833,Art,53
34834,Religion,25
34835,Sports & Recreation,71
34836,Fiction,5
34837,Religion,25
34838,Sandman (Fictitious character),1062
34839,History,1
34840,Fiction,5
34841,History,1
34842,Religion,25
34843,Language Arts & Disciplines,61
34844,Poetry,18
34845,Sports & Recreation,71
34846,Business & Economics,21
34847,Juvenile Fiction,9
34848,History,1
34849,Biography & Autobiography,2
34850,Political Science,7
34851,Health & Fitness,75
34852,Religion,25
34853,Juvenile Fiction,9
34854,Religion,25
34855,Fiction,5
34856,Family & Relationships,65
34857,Language Arts & Disciplines,61
34858,Fiction,5
34859,Fiction,5
34860,Poetry,18
34861,Self-Help,107
34862,History,1
34863,Science,4
34864,Language Arts & Disciplines,61
34865,Performing Arts,139
34866,Study Aids,144
34867,Juvenile Fiction,9
34868,Fiction,5
34869,Fiction,5
34870,"Body, Mind & Spirit",24
34871,Business & Economics,21
34872,History,1
34873,Political psychology,1063
34874,Juvenile Fiction,9
34875,Business & Economics,21
34876,Self-Help,107
34877,Juvenile Fiction,9
34878,Social Science,94
34879,History,1
34880,Religion,25
34881,Biography & Autobiography,2
34882,History,1
34883,Sports & Recreation,71
34884,Crafts & Hobbies,82
34885,Cooking,44
34886,Social Science,94
34887,Fiction,5
34888,Fiction,5
34889,Political Science,7
34890,Juvenile Fiction,9
34891,Literary Collections,32
34892,Language Arts & Disciplines,61
34893,Science,4
34894,Cooking,44
34895,Games & Activities,83
34896,Biography & Autobiography,2
34897,Fiction,5
34898,Social Science,94
34899,Health & Fitness,75
34900,"Body, Mind & Spirit",24
34901,History,1
34902,Young Adult Fiction,10
34903,History,1
34904,Humor,64
34905,Nature,66
34906,Fiction,5
34907,Social Science,94
34908,Fiction,5
34909,Computers,35
34910,Family & Relationships,65
34911,Fiction,5
34912,Religion,25
34913,Fiction,5
34914,Performing Arts,139
34915,True Crime,134
34916,Medical,81
34917,Social Science,94
34918,History,1
34919,Cooking,44
34920,Biography & Autobiography,2
34921,Foreign Language Study,102
34922,Family & Relationships,65
34923,Science,4
34924,House & Home,110
34925,Biography & Autobiography,2
34926,Fiction,5
34927,Religion,25
34928,Language Arts & Disciplines,61
34929,Fiction,5
34930,Political Science,7
34931,History,1
34932,Juvenile Fiction,9
34933,Family & Relationships,65
34934,Foreign Language Study,102
34935,Photography,117
34936,Science,4
34937,Religion,25
34938,"Body, Mind & Spirit",24
34939,Literary Criticism,115
34940,Social Science,94
34941,Fiction,5
34942,Juvenile Fiction,9
34943,Religion,25
34944,Fiction,5
34945,Biography & Autobiography,2
34946,Study Aids,144
34947,Computers,35
34948,Fiction,5
34949,Fiction,5
34950,Religion,25
34951,Juvenile Fiction,9
34952,Language Arts & Disciplines,61
34953,History,1
34954,Social Science,94
34955,Biography & Autobiography,2
34956,Religion,25
34957,Fiction,5
34958,Literary Collections,32
34959,Technology & Engineering,109
34960,Language Arts & Disciplines,61
34961,Religion,25
34962,History,1
34963,Fiction,5
34964,Nature,66
34965,Comics & Graphic Novels,12
34966,Philosophy,67
34967,Juvenile Fiction,9
34968,Comics & Graphic Novels,12
34969,Family & Relationships,65
34970,Biography & Autobiography,2
34971,Business & Economics,21
34972,Poetry,18
