author,author_id
Wes D. Gehring,26341
Gina B. Nahai,26342
Amy Banks,26343
Jessica Henderson Daniel,26344
Jeff Burbank,26345
Ramsey Flynn,26346
James McEachin,26347
John Brook,26348
Arthur Kurzweil,26349
Brad Strickland,26350
Larry Fowler,26351
Paul Aron,26352
Charles R & Janet T Foster Family Trust,26353
Deborah Uchill Miller,26354
Cate McCoy,26355
Gord Maric,26356
Vince Moravek,26357
James P. Bell,26358
Jane Caplan,26359
Courtney Acampora,26360
Thomas Fuchs,26361
Ron Carson,26362
Steve Sanduski,26363
Ralph McInerny,26364
Bud Carson,26365
John Head,26366
Ella Thorp Ellis,26367
Rob Buyea,26368
John R Searle,26369
Billy F Gibbons,26370
Tom Vickers,26371
Patrick White,26372
Judith Nemethy,26373
W. David Lewis,26374
Andrea Downing,26375
Kitty Gurkin Rosati,26376
Phil Craig,26377
Tim Clayton,26378
Kim Strickland,26379
Bruce Alberts,26380
Dennis Bray,26381
Karen Hopkin,26382
Alexander D Johnson,26383
Julian Lewis,26384
Martin Raff,26385
Keith Roberts,26386
Peter Walter,26387
Gerilyn J Bielakiewicz,26388
Andrea Mattei,26389
Mario E. Moreira,26390
Philip Athans,26391
Susan M. Brackney,26392
Julia de Burgos,26393
Phyllis Shalant,26394
Laurel Mellin,26395
Mukul Mohindra,26396
Jitesh Kumar Jain,26397
Scott Preston,26398
Jennifer Colt,26399
Margaret Maron,26400
Richard Grimmett,26401
Carol Inskipp,26402
Tim Inskipp,26403
C.S. Foster,26404
J. A. Rogers,26405
Francine Medoff,26406
David M. Harland,26407
James F. Fries,26408
David S. Evans,26409
Richard Schmalensee,26410
Wassily Kandinsky,26411
Frank Buck,26412
R Meredith Belbin,26413
Isaac Abramov,26414
Ingemar Skoog,26415
Lisa Williams,26416
Michael Rips,26417
Michiko Young,26418
Hazel J. Hutchins,26419
Susan Kathleen Hartung,26420
Ira Wallace,26421
Bob Spitz,26422
Carla Capalbo,26423
Gwen Strauss,26424
Dannemiller Tyson Associates,26425
Malika Oufkir,26426
Karen Jensen,26427
Jean Thompson,26428
Thomas Hanna,26429
Gerry Conway,26430
Paul Kupperberg,26431
Jack C. Harris,26432
Collins Uk,26433
Rozanne Gold,26434
Martin Buber,26435
"David E Clarke, PhD",26436
James Gladstone,26437
Leora Batnitzky,26438
Jonathan R. Wilson,26439
Lucy Kaylin,26440
H.v. Morton,26441
Thomas S. Edrington,26442
Wilda Rinehart,26443
Diann Sloan,26444
Clara Hurd,26445
J.C. Amberlyn,26446
Mally Ham,26447
Hanif Abdurraqib,26448
Jamie Harrison,26449
Judy Collins,26450
Anita Jeram,26451
Elisabeth L.,26452
Barbara Keating,26453
Stephanie Keating,26454
Mark Whitehorn,26455
Mary Whitehorn,26456
George F. Simmons,26457
Bruce L. Fields,26458
Eric Sevareid,26459
Ronald L. Davis,26460
Vincent Cronin,26461
Linda Goldman,26462
Gabriel Baca Urbina,26463
Pedro Fernando Solares Soto,26464
Elizabeth Acosta Gonzaga,26465
H. Bruce Franklin,26466
Harison E. Salisbury,26467
Sarah Handler,26468
Heino Falcke,26469
Amnon Kohen,26470
Hans-Heinrich Limbach,26471
Kim Cattrall,26472
Mark Levinson,26473
Lorna Jane Mitchell,26474
Lew Freedman,26475
Jannine Gallant,26476
Senator Joseph R. McCarthy,26477
Steven Lubet,26478
Edith Namm & Rita Kaufman,26479
Aleksandra Ziolkowska-Boehm,26480
Ruby Nelson,26481
Ironman Magazine,26482
Barbara Robles,26483
Betsy Leondar-Wright,26484
Rose Brewer,26485
"John C. Munson, Ph.D.",26486
Dag Pike,26487
Nancy J. Yeager,26488
Robert E. McGrath,26489
Sonia King,26490
Ingrid Johnson,26491
Allen C. Cohen,26492
Ajoy K. Sarkar,26493
Trevor Kletz,26494
Mark Norell,26495
Eugene S. Gaffney,26496
Lowell Dingus,26497
Brian Harvey,26498
Niobia Bryant,26499
Fred Lerdahl,26500
Ray S. Jackendoff,26501
Peggy Whiteneck,26502
Trevor J. Fairbrother,26503
Seattle Art Museum,26504
N. Bourbaki,26505
K. B. Zandin,26506
Barbara S Cole,26507
Andrew F. Jones,26508
Professor of Chinese Andrew F Jones,26509
Michael Manning,26510
McGraw-Hill,26511
Glencoe/McGraw-Hill,26512
William Campbell Gault,26513
Fred Beckey,26514
David Lamb,26515
D.J. Conway,26516
R. Anderson Sutton,26517
Stacey Kennedy,26518
Steve Fraser,26519
Myatt Murphy,26520
Editors of Men's Health Magazi,26521
Cari Meister,26522
Frederique Lavoipierre,26523
Robert Livingston,26524
Edward Prime-Stevenson,26525
Bradley Edgeworth,26526
Ramiro Garza Rios,26527
David Hucaby,26528
Jason Gooley,26529
Myer Pearlman,26530
Rene Bates,26531
Lee Tannen,26532
Barbara Brundage,26533
Adrienne Chinn,26534
Asia Mackay,26535
Megan Lindholm,26536
Connie Schofield-Morrison,26537
Jillian Becker,26538
Karl Moline,26539
Jane Espenson,26540
Charles Silverstein,26541
Felice Picano,26542
T.M. Luhrmann,26543
Michael J. McFadden,26544
Christine Haynes,26545
Sir Wilfred Thomason Grenfell,26546
"Raymond W. Gibbs, Jr",26547
Raymond W. Gibbs,26548
Jr. Gibbs,26549
Billy R. Harrison,26550
Mary Kidder Rak,26551
Alan Colquhoun,26552
J. Francis Angier,26553
George Barker,26554
Tracey Goessel,26555
Margaret Barker,26556
Alison Baker,26557
Timothy A. Mousseau,26558
Charles W. Fox,26559
Andrea Hirata,26560
Eliot Weisman,26561
Jennifer Valoppi,26562
J. B. Bury,26563
Michael Battle,26564
Kevin D. Randle,26565
Galen Rowell,26566
Nancy Roberts,26567
Innocent,26568
Francis I. Andersen,26569
Jerrilyn Farmer,26570
Anita Barrows,26571
Russell W. Dalton,26572
Juri P. Stojanov,26573
Yuri Stoyanov,26574
Ethlie Ann Vare,26575
Daniel Morris,26576
Mark Henricks,26577
Apollonius of Rhodes,26578
Mark H. Beers,26579
"Thomas V. Jones, M.D.",26580
Lawrence J. McCaffrey,26581
Jake Halpern,26582
The Princeton Language Institute,26583
Abby Marks-Beale,26584
Patricia Lynn Reilly,26585
Patrick Madrid,26586
Michael Bright,26587
Denise Walker,26588
Roger Corman,26589
Nicholas Blake,26590
Yaara Shehori,26591
Laurie Gunst,26592
Crossway Bibles,26593
Thomas Berry,26594
Shawna Richer,26595
Roy MacGregor,26596
Andrew Horton,26597
Curtis Peebles,26598
Erin Barrett,26599
Jack Mingo,26600
Paul David Tripp,26601
John von Neumann,26602
Oskar Morgenstern,26603
Philip Seib,26604
Steven M. Wise,26605
Chretien de Troyes,26606
Chrétien (de Troyes),26607
John Kim,26608
Jean Markale,26609
Amanda Allen,26610
Cliff Allen,26611
Candace Ward,26612
Neal Ford,26613
Matthew McCullough,26614
Nathaniel Schutta,26615
Charles Fillmore,26616
David Sievert Lavender,26617
Barbara Gregorich,26618
Jane Grigson,26619
Eugene Rathbone Fairweather,26620
Peggy Phelan,26621
David Packard,26622
Frances W. Zweifel,26623
Michael Konik,26624
Padmasambhava,26625
Damon Krukowski,26626
Marilyn Hacker,26627
Harry Lorayne,26628
Melissa Alvarez,26629
John Robison,26630
GENE L GREEN,26631
Francis H. Cook,26632
Andrew Samuels,26633
Leslie Baumann,26634
Michael Grieves,26635
Cynthia Huntington,26636
Bruce Levine,26637
M. K. Preston,26638
Eric Kenneway,26639
R. Stephen Humphreys,26640
Brian Lane Herder,26641
George Gmelch,26642
Renata Adler,26643
A. Bertucco,26644
G. Vetter,26645
Robert B. Grossman,26646
Mason Brown,26647
Sally Ozonoff,26648
Geraldine Dawson,26649
James C. McPartland,26650
Patricia Gowaty,26651
Celeste Bradley,26652
Stephen Hutchings,26653
Vera Tolz,26654
Charles A. Moose,26655
Charles Fleming,26656
Holmes Rolston,26657
Peter Aleshire,26658
Carmen Green,26659
Associate Professor of English George Hart,26660
George Hart,26661
Robert E. Pettit,26662
Lamar Underwood,26663
Robert W. Merry,26664
Jonathan Lewin,26665
Owen Parry,26666
"Joel Fuhrman, M.D., M.D.",26667
Steven H. Propp,26668
Jan Siebelink,26669
Tom Coens,26670
Mary Jenkins,26671
James P. Delgado,26672
Terry Kerby,26673
Stephen Price,26674
Maximilian D. Cremer,26675
Hans K. Van Tilburg,26676
Ole Varmer,26677
Russell Matthews,26678
Mark Charan Newton,26679
Marian Cockrell,26680
Judy B. Gilbert,26681
Clara Thompson,26682
Jeanne Carlson,26683
Ranny Green,26684
Justin Racz,26685
Francis Rumsey,26686
Tim Mccormick,26687
Kathy Santo,26688
Mitchell Newton-Matza,26689
Sandip Bhattacharya,26690
Pancrazio De Mauro,26691
Deepak Thomas,26692
Shishir Gundavaram,26693
Simon Whiting,26694
Keith Burns,26695
Marian Gidea,26696
John T. Paoletti,26697
Gary M. Radke,26698
David Schoenbrun,26699
RaeAnne Thayne,26700
James P. Stevens,26701
John Leather,26702
Iain Crichton Smith,26703
Thomas S. Mullaney,26704
 Elizabeth Borton De Trevino,26705
Jacqueline Whitmore,26706
Richard C. Schwartz,26707
Martha Sweezy,26708
Jane Bonander,26709
Michael Maren,26710
Keith Faulkner,26711
Ree Soesbee,26712
Vinod Rams,26713
Mark Hanson,26714
John Capouya,26715
Walter Zacharius,26716
Boris Vian,26717
David Bird,26718
Armand L. Mauss,26719
Mike Schafer,26720
William Eamon,26721
Pete Fornatale,26722
Bill Ayres,26723
Samuel Chadwick,26724
Buck Stephens,26725
Matthew Kapstein,26726
Charles Edward Chapel,26727
Chelsea Q. Yarbro,26728
Christopher H. Bing,26729
Victor Anderson,26730
Burton David Rose,26731
Theodore Post,26732
Theodore W. Post,26733
Rob Palmer,26734
Rosalie David,26735
Mary Embree,26736
Anastasia N. Karakasidou,26737
B. H. Liddell Hart,26738
Walter Wangerin,26739
Alta R. Turner,26740
Helmut Thielicke,26741
Mary Ray,26742
Aleksandr I. Solzhenitsyn,26743
Lindy Edwards,26744
James F. Bender,26745
Sterling Professor of History and Director of the Gilder Lehrman Center for the Study of Slavery Resistance and Abolition David Brion Davis,26746
G. Kurt Piehler,26747
Ruari McLean,26748
Elaine Lustig Cohen,26749
Sergei Prokofiev,26750
Peter Gathercole,26751
Nancy Harmon Jenkins,26752
Dominique Enright,26753
Martin L. Lalumiere,26754
David Sue,26755
Derald Wing Sue,26756
Stanley Sue,26757
Diane M. Sue,26758
Mark Ryan,26759
Raymond Holliwell,26760
Nina Laurin,26761
Michael Flexer,26762
Ramon L. Presson,26763
Chris Pash,26764
The Baker's Dozen,26765
Lisbeth Levine,26766
Sandra Lipsitz Bem,26767
Dustin Lance Black,26768
Betty Reynolds,26769
Keith P. Mccarthy,26770
Toyoharu Kojima,26771
Jessica Harrison,26772
Dan Coates,26773
Richard Ellis,26774
Deborah Schiffrin,26775
Joe Wilson,26776
Roger Crittenden,26777
Debra Fine,26778
Martin Cutts,26779
Larry Bennett,26780
Janet L. Smith,26781
Patricia A Wright,26782
John Parlin,26783
Amitav Acharya,26784
Viana La Place,26785
Evan Kleiman,26786
Joan V. Gallos,26787
Ed Bullins,26788
Willem den Boer,26789
Bernard P. Elser,26790
George E. Maurer,26791
Lucy Diamond,26792
Kathleen A. Brehony,26793
Yvonne Sewall-Ruskin,26794
Ari Fleischer,26795
Donald Richie,26796
Arnold Adoff,26797
Omar Tyree,26798
Don Brown,26799
Angela Davids,26800
Jack Paar,26801
", John Reddy",26802
Adam Nicolson,26803
Dan Pinck,26804
Robert Cohen,26805
Hugh Walpole,26806
Rebecca Posner,26807
Professor Emeritus of Romance Languages Rebecca Posner,26808
Karen Rhodes,26809
James F. Moore,26810
Caroline Macdonald,26811
Michael Rex,26812
Stephen Gaylord Miller,26813
Edmund P. Clowney,26814
Guobin Yang,26815
Janet Lecompte,26816
Jules Cashford,26817
Anne Baring,26818
Wendy Chisholm,26819
Matt May,26820
Lisa Capps,26821
Elinor Ochs,26822
Dan Guernsey,26823
Lisa Funnell,26824
George Williamson,26825
Amanat Chaudhry,26826
Nicholas Perricone,26827
Ann Hobbie,26828
Brian Gibbons,26829
C. J. Henderson,26830
Wayne Grover,26831
Peter Benchley,26832
Ron Soodalter,26833
Stephen Erickson,26834
Andrew Vietze,26835
Stan Hieronymus,26836
Maxine Hong Kingston,26837
Paul Fenimore Cooper,26838
Richard P. Chait,26839
William P. Ryan,26840
Barbara E. Taylor,26841
Nina Bangs,26842
Lama Anagarika Govinda,26843
Rachel Crandell,26844
Rudolf Carnap,26845
Robert Tisserand,26846
Rodney Young,26847
Rich Underwood,26848
Tom Chaffin,26849
Stuart Wilde,26850
R. J. Schusterman,26851
J. A. Thomas,26852
F. G. Wood,26853
Ronald Schusterman,26854
Gilad Elbom,26855
George Packer,26856
Kay Halsey,26857
Charles Simmons,26858
Darrell Fields,26859
Lorrie Fields,26860
Steve Hendricks,26861
Ruth Stout McCandless,26862
David Venable,26863
Corinne Stockley,26864
Joanna Lipper,26865
Michael Ashkenazi,26866
Bradley K. Hawkins,26867
Elaura Niles,26868
Enya,26869
John Layfield,26870
Nesta Ramazani,26871
Thomas E. Mann,26872
Bruce E. Cain,26873
William F. Fitzhugh,26874
Elisabeth Ward,26875
Rachel Ashwell,26876
Mary McDonough,26877
Nancy Wilson Ross,26878
S. Rachman,26879
Margaret A. Richter,26880
Clare Sestanovich,26881
Debby Bull,26882
Paul Henson,26883
Donald J. Usner,26884
Frank McLynn,26885
Branko Milanovic,26886
Thad Ziolkowski,26887
Clifford Chase,26888
Lois G. Grambling,26889
Mark Prothero,26890
Maureen Carlson,26891
Myrna MacKenzie,26892
William L. Jiler,26893
Barbara Kafka,26894
John Morton,26895
Amy Recob,26896
D. Broek,26897
Will Wright,26898
Natalie Wexler,26899
Vereen Bell,26900
Charles Chadwick,26901
Alfred Price,26902
Daniel Fischlin,26903
Mark Fortier,26904
R. Peter Ubtrent,26905
Dr. Sherry L. Meinberg,26906
Bob Katz,26907
Luke Sutherland,26908
George Webbe Dasent,26909
Sigfried Giedion,26910
David K. Clark,26911
Robert V. Rakestraw,26912
Mrs. Charles H. Ashdown,26913
Dorian Rogozenko,26914
Marvin Zelkowitz,26915
Dethloff Hc,26916
"Susan Campbell, PhD",26917
James L. Kugel,26918
Frank Sheed,26919
A.J. Scudiere,26920
Howard Tomb,26921
Eric Ives,26922
Bede,26923
Michael J. Dear,26924
Steven Flusty,26925
Jim Al-Khalili,26926
Marlene Caroselli,26927
William Cole,26928
Michael D. Coogan,26929
Bruce Stockler,26930
Iain Nicolson,26931
John Albert,26932
Barbara Brackman,26933
Greg Jackson,26934
Kate Linker,26935
ASVAB Exam Secrets Test Prep,26936
Asvab Exam Secrets,26937
Jean Bethke Elshtain,26938
"Carolyn G. Miller, PhD",26939
Paul Preston,26940
Geoffrey Stern,26941
K. Roper,26942
Cheryl Ruff,26943
Larry Burkett,26944
Geoff Johns,26945
Richard Donner,26946
Jon Sibal,26947
Dave Stewart,26948
Demetra George,26949
Douglas Bloch,26950
Matthew Farrell,26951
Philip N. Olson,26952
Heidi Rolland Unruh,26953
Jane E. Brody,26954
Denise Grady,26955
David A. Schmaltz,26956
Sayyid Abul A'la Mawdudi,26957
Claude Summers,26958
Ferdinand Fournies,26959
Alistair Cole,26960
Gino G. Raymond,26961
Gino Raymond,26962
Peter Hooda,26963
Susan Perabo,26964
Pepper Schwartz,26965
Jules Renard,26966
"Ligaran,",26967
Carol McCormick,26968
Nienke Bakker,26969
Isolde Pludermacher,26970
Marie Robert,26971
Richard Thomson,26972
Dan Jessup,26973
Helen Musick,26974
Crystal Kirgiss,26975
Gerald Scarfe,26976
"Ph.D. Maslin, Bonnie",26977
Sriram Bhat M,26978
Kate Novak,26979
Jeff Grubb,26980
John M. Ensor,26981
Sarah Pomeroy,26982
Carl Carmer,26983
"Alan L. Heil, Jr.",26984
Jay Sklar,26985
Kenneth Clark,26986
J.N.D. Kelly,26987
John M. Steele,26988
Philip Goodchild,26989
Henry F. Robb,26990
Brooke Castillo,26991
Jason M. Baxter,26992
Robynn Clairday,26993
Carolyn Wells,26994
Velma Wallis,26995
Tony Tallarico,26996
Sergio Sismondo,26997
Rolling Stone LLC,26998
Cameron Stracher,26999
Andrew MacLauchlan,27000
Ronni Eisenberg,27001
Kate Kelly,27002
Michael Huckabee,27003
Shari Thurow,27004
Walter Reich,27005
Naomi H. Rosenblatt,27006
Joshua Horwitz,27007
Jackie Bennett,27008
Shakespeare Birthplace Trust,27009
Creative Action Network,27010
David Stump,27011
Robert Moss,27012
Edmund L. Blandford,27013
John Nielsen,27014
Thomas Scovel,27015
Marshall Clagett,27016
Dorothy Eden,27017
George Howe,27018
Jennifer A. Bell,27019
Susanna F. Schaller,27020
June Calvin,27021
Mark Douglas,27022
Bob Boyles,27023
Paul Guido,27024
Luise Light,27025
Jan Mahnken,27026
Philip Sabin,27027
Hans van Wees,27028
Berlitz Editors,27029
Karine Jean-Pierre,27030
Michael Benatar,27031
D. S. Mills,27032
S. M. McDonnell,27033
Sue McDonnell,27034
Brian Wilson,27035
Brent Nosworthy,27036
Stephen Toulmin,27037
Stephen Edelston Toulmin,27038
Bobbie Hinman,27039
Millie Snyder,27040
Edmond J Coleman,27041
Wah-Shan Chou,27042
Roland Siegwart,27043
Illah Reza Nourbakhsh,27044
Davide Scaramuzza,27045
Lennard Bickel,27046
Mike Magnuson,27047
Clare Francis,27048
R. M. Patterson,27049
P.J. Shaw,27050
James Bean,27051
Dick North,27052
Winn Schwartau,27053
Marjorie Canfield Willis,27054
Christopher Hennessy,27055
Susanne K. George,27056
Samantha Barbas,27057
Nisa Donnelly,27058
Andrew Savoy,27059
Chad Sanders,27060
Keith Bradley,27061
Mark D Bishop,27062
Gabriel Cohen,27063
Charles Neider,27064
Louise Borden,27065
Prabhakar S. Naidu,27066
David Colander,27067
Richard P. F. Holt,27068
J. Barkley (Jr.) Rosser,27069
John Gregory Betancourt,27070
Devin Dennie,27071
Harm J. de Blij,27072
Peter O. Muller,27073
Jan Nijman,27074
Monica Henry,27075
Mark Baker,27076
Christine Ellen Young,27077
Marie B. Woodworth-Etter,27078
John E. Randall,27079
Gerald Robert Allen,27080
Roger C. Steene,27081
Manly P. Hall,27082
Ulf Troppens,27083
Rainer Erkens,27084
Wolfgang Muller-Friedt,27085
Rainer Wolafka,27086
Nils Haustein,27087
Kathy Sawyer,27088
Jorma Larimo,27089
Kevin E. Martin,27090
John C. Winn,27091
Richard Mull,27092
Jonathan Stone,27093
Oscar Wegner,27094
Steven Ferry,27095
Hal Bridges,27096
Karl Doenitz,27097
Gallup Organization,27098
George Herman Ruth,27099
Babe Ruth,27100
Steve Mitchell,27101
Nicolas Walter,27102
Professor Henry E Allison,27103
George Watson,27104
J. D. Pickles,27105
Ian R. Willison,27106
Haim Levy,27107
Moshe Levy,27108
Sorin Solomon,27109
Richard A. Zitrin,27110
Carol M. Langford,27111
Ulli Steltzer,27112
Kay Allenbaugh,27113
Stuart Creighton Miller,27114
Ernest Jones,27115
Allison Hobbs,27116
Tracey Armstrong,27117
Michael Coffey,27118
Jeff Housman,27119
Mary Odum,27120
Joan Lingard,27121
George Barr McCutcheon,27122
K. L. Chung,27123
Louise Douglas,27124
Claudia Lucero,27125
Erricos John Kontoghiorghes,27126
Dawn Miller,27127
Margaret Moore,27128
Reginald A. Ray,27129
Blanca Lopez De Mariscal,27130
Larry Witham,27131
Okey Ndibe,27132
Ken Hom,27133
Franz Rosenzweig,27134
Barbara E. Galli,27135
Sheldon Cohen,27136
Lynn G. Underwood,27137
Benjamin H. Gottlieb,27138
David R. Klein,27139
Campbell Armstrong,27140
David G. Hogan,27141
Tim Muldoon,27142
Mark Hancock,27143
Fred S. Kleiner,27144
Wendy Maltz,27145
James B. LaValle,27146
Rita Elkins,27147
Jill Norris,27148
John McDowell,27149
Poplar Books,27150
Ross R. Koepp,27151
Edward Bach,27152
Lon Milo Duquette,27153
Yehuda Amichai,27154
Gerald L. Bray,27155
Joanne Oppenheim,27156
Michael de Podesta,27157
W.I.B. Beveridge,27158
Mark J. Edwards,27159
Barbara Shulgasser-Parker,27160
Catherine Rodgers,27161
Susan Konig,27162
Richmond A. Lattimore,27163
Neal Karlen,27164
Richard Nelson Bolles,27165
Erik M. Heen,27166
Philip D. W. Krey,27167
Rachel Rossano,27168
Peter Smith,27169
A. Leon Higginbotham Jr.,27170
Preston A Taylor,27171
Simon Louvish,27172
Frank Lentricchia,27173
John J.W. Coppen,27174
Nicholas Jubber,27175
Julia Antopol Hirsch,27176
Robert C. Twombly,27177
Bryan Perrett,27178
Francoise Barret-Ducrocq,27179
J. Michael Mahoney,27180
Colin Evans,27181
Larry Diamond,27182
Ramon H. Myers,27183
Corey Donaldson,27184
Maya Kaathryn Bohnhoff,27185
Mo Adam Mahmood,27186
Edward J. Szewczak,27187
Mary Meigs Atwater,27188
Joseph Needham,27189
Tsien Tsuen-Hsuin,27190
Troy Wilson,27191
Mary J. Allen,27192
Wendy M. Yen,27193
Stephen Colegrave,27194
Chris Sullivan,27195
Judith L. Swartz,27196
Helen A. Cooper,27197
Ron Nairn,27198
Takako Shigematsu,27199
Jerold Panas,27200
Irby J. Lovette,27201
Gordon Merrick,27202
Alan Leo,27203
Rachel Campos-Duffy,27204
Sean Duffy,27205
Jon Surgal,27206
Lily Prior,27207
Gerry Simpson,27208
Betty Ren Wright,27209
Patricia Holton,27210
Michael Craft,27211
Roberto Casati,27212
Jonathan P. Caulkins,27213
Pete Egoscue,27214
Roger Gittines,27215
Joan Chodorow,27216
Pat Willard,27217
Helen Hayes,27218
George A. Morgan,27219
Nancy L. Leech,27220
Gene W. Gloeckner,27221
Karen C. Barrett,27222
Craig Moodie,27223
Matthew Potteiger,27224
Jamie Purinton,27225
Kate Hoffmann,27226
John Stoltenberg,27227
Baron Ernst von Bibra,27228
Jonathan Ott,27229
Richard Eyre,27230
Linda Eyre,27231
Andrew Weeks,27232
Harry Craddock,27233
Gene Stratton-Porter,27234
Rogelio Agrasanchez,27235
Paul Beatty,27236
Jeff Hecht,27237
Suzanne Aumack,27238
Connie Majka,27239
Anne Bronte,27240
Glen Jeansonne,27241
Ralph Murphy,27242
Herbert Edelsbrunner,27243
University Lecturer Damtp A Iserles,27244
Raymond Strother,27245
Knut Schmidt-Nielsen,27246
Schmidt-Nielsen Knut,27247
Walt Burton,27248
Owen Findsen,27249
Jeffrey A. Kottler,27250
Michael Golding,27251
Ida Minerva Tarbell,27252
Walter Marshall,27253
Andy Kessler,27254
Caleb H. Johnson,27255
Darra Goldstein,27256
Sandeep Silas,27257
"Mary-Elaine Jacobsen, Psy.P.",27258
Alfred Portale,27259
Andrew Friedman,27260
Eliza Haywood,27261
Teri Tom,27262
Ted Wong,27263
Shannon Lee Keasler,27264
Craig Werner,27265
Eileen Yin-Fei Lo,27266
Harold Beaver,27267
Rain on the Earth,27268
Enrique Krauze,27269
Allison Leigh,27270
Graham Webster,27271
Sally Potter,27272
Miriam Mathabane,27273
